,age group,job,nuptial,education,defaulter_presence,balance_amount,house_loan,personal_loan,contact_via,last_contact_day,last_contact_month,duration,campaign,passed_days,previous_contact,y
13331,3,6,3,0,0,1551.0,0,0,1,8,7,389.0,7.0,3,0,0
13332,2,7,4,1,0,-151.0,0,0,0,8,7,283.0,2.0,3,0,0
13333,4,1,3,0,0,-516.0,0,1,1,8,7,554.0,3.0,3,0,0
13334,2,2,4,2,0,283.0,1,0,0,8,7,22.0,3.0,3,0,0
13335,4,7,3,1,0,-1.0,1,0,0,8,7,38.0,2.0,3,0,0
13336,4,1,3,1,0,97.0,0,1,0,8,7,212.0,2.0,3,0,0
13337,2,1,4,0,0,16.0,0,1,0,8,7,249.0,2.0,3,0,0
13338,2,9,4,2,0,313.0,0,1,0,8,7,227.0,2.0,3,0,0
13339,4,6,3,1,0,5068.0,0,0,0,8,7,256.0,2.0,3,0,0
13340,5,0,3,1,0,859.0,0,0,1,8,7,153.0,1.0,3,0,0
13341,4,9,3,1,0,0.0,0,1,0,8,7,120.0,3.0,3,0,0
13342,3,1,3,0,0,567.0,0,1,0,8,7,241.0,3.0,3,0,0
13343,2,0,4,1,0,13.0,1,0,1,8,7,103.0,1.0,3,0,0
13344,5,1,3,1,0,339.0,0,0,1,8,7,114.0,3.0,3,0,0
13345,6,3,3,1,0,874.0,0,0,0,8,7,861.0,3.0,3,0,0
13346,5,5,3,0,0,21.0,0,0,1,8,7,127.0,3.0,3,0,0
13347,5,0,3,1,0,302.0,0,1,0,8,7,250.0,2.0,3,0,0
13348,3,7,3,1,0,61.0,1,0,0,8,7,529.0,5.0,3,0,0
13349,2,1,3,0,0,-469.0,1,0,0,8,7,244.0,3.0,3,0,0
13350,5,4,3,2,0,136.0,1,0,0,8,7,199.0,1.0,3,0,0
13351,4,1,3,1,0,232.0,0,0,1,8,7,104.0,3.0,3,0,0
13352,4,9,3,1,0,177.0,1,1,0,8,7,191.0,1.0,3,0,0
13353,4,4,3,2,0,1890.0,0,0,0,8,7,161.0,1.0,3,0,0
13354,4,9,3,1,0,48.0,1,0,0,8,7,89.0,1.0,3,0,0
13355,4,0,3,1,0,-121.0,1,1,0,8,7,214.0,4.0,3,0,0
13356,5,9,3,1,0,61.0,0,1,0,8,7,75.0,1.0,3,0,0
13358,5,4,3,1,0,4873.0,0,0,0,8,7,99.0,9.0,3,0,0
13359,3,0,1,1,0,145.0,0,0,0,8,7,183.0,5.0,3,0,0
13360,3,1,3,1,0,4.0,1,1,0,8,7,173.0,1.0,3,0,0
13361,3,1,4,1,0,123.0,1,0,0,8,7,329.0,4.0,3,0,0
13362,3,1,3,0,0,374.0,1,0,0,8,7,225.0,2.0,3,0,0
13363,4,1,3,1,0,125.0,0,0,0,8,7,210.0,2.0,3,0,0
13364,4,7,3,1,0,884.0,1,0,1,8,7,201.0,3.0,3,0,0
13365,5,7,3,2,0,10.0,0,0,1,8,7,320.0,3.0,3,0,0
13367,5,5,3,1,0,49.0,0,1,1,8,7,280.0,5.0,3,0,0
13368,3,6,3,0,0,618.0,0,0,0,9,7,184.0,1.0,3,0,0
13369,2,4,4,2,0,154.0,0,1,0,9,7,75.0,1.0,3,0,0
13370,3,4,4,2,0,611.0,1,1,0,9,7,353.0,1.0,3,0,0
13371,4,7,1,1,0,0.0,1,0,0,9,7,126.0,1.0,3,0,0
13372,3,1,3,1,0,199.0,1,0,0,9,7,183.0,1.0,3,0,0
13373,4,4,1,2,0,0.0,0,0,0,9,7,134.0,1.0,3,0,0
13374,5,5,3,2,0,941.0,0,1,0,9,7,254.0,1.0,3,0,0
13375,3,1,3,1,1,1.0,1,0,0,9,7,394.0,1.0,3,0,0
13376,4,0,3,1,0,275.0,1,0,0,9,7,139.0,1.0,3,0,0
13377,3,1,3,1,0,121.0,1,1,0,9,7,80.0,2.0,3,0,0
13378,3,7,3,0,0,31.0,0,1,0,9,7,53.0,3.0,3,0,0
13379,4,9,3,2,0,-948.0,1,1,0,9,7,129.0,2.0,3,0,0
13380,4,4,3,2,0,773.0,0,1,0,9,7,618.0,1.0,3,0,0
13381,4,7,3,1,0,0.0,1,0,1,9,7,250.0,1.0,3,0,0
13382,3,7,3,1,0,1.0,1,0,0,9,7,82.0,1.0,3,0,0
13383,4,9,3,1,0,112.0,1,0,0,9,7,158.0,1.0,3,0,0
13385,5,9,3,2,0,673.0,1,0,0,9,7,182.0,1.0,3,0,0
13386,5,9,3,1,0,20.0,1,0,0,9,7,95.0,1.0,3,0,0
13387,4,9,3,1,0,152.0,0,0,0,9,7,72.0,1.0,3,0,0
13388,4,1,3,1,0,233.0,0,1,0,9,7,150.0,3.0,3,0,0
13389,4,4,3,2,0,0.0,1,0,0,9,7,98.0,1.0,3,0,0
13390,4,1,0,0,0,0.0,1,0,0,9,7,132.0,1.0,3,0,0
13391,3,0,4,1,0,1003.0,0,0,0,9,7,259.0,3.0,3,0,0
13392,4,0,3,1,0,719.0,1,0,0,9,7,205.0,1.0,3,0,0
13393,5,1,3,0,0,278.0,0,1,0,9,7,261.0,3.0,3,0,0
13395,2,10,4,1,0,111.0,0,0,0,9,7,537.0,1.0,3,0,1
13396,3,0,3,0,0,1994.0,0,0,0,9,7,64.0,1.0,3,0,0
13397,3,7,3,1,0,0.0,0,1,1,9,7,42.0,1.0,3,0,0
13398,2,6,4,2,0,25.0,0,0,0,9,7,618.0,1.0,3,0,0
13399,5,4,3,1,0,4816.0,0,1,0,9,7,406.0,1.0,3,0,0
13400,3,1,3,1,0,56.0,1,0,0,9,7,183.0,1.0,3,0,0
13401,2,1,4,0,0,150.0,0,1,0,9,7,112.0,2.0,3,0,0
13402,3,0,3,1,0,332.0,0,0,0,9,7,199.0,2.0,3,0,0
13403,5,4,3,2,0,0.0,1,0,0,9,7,296.0,1.0,3,0,0
13404,6,3,3,0,0,2270.0,1,0,0,9,7,206.0,1.0,3,0,0
13405,3,4,3,2,0,117.0,0,1,0,9,7,133.0,2.0,3,0,0
13406,3,1,3,1,0,616.0,0,0,0,9,7,317.0,1.0,3,0,0
13407,3,2,3,2,0,628.0,1,0,0,9,7,97.0,1.0,3,0,0
13408,5,5,4,2,0,888.0,1,0,0,9,7,128.0,1.0,3,0,0
13409,4,2,3,1,0,118.0,1,0,0,9,7,296.0,1.0,3,0,0
13410,4,9,3,2,0,532.0,1,0,0,9,7,74.0,1.0,3,0,0
13411,4,4,3,2,0,-591.0,0,0,0,9,7,126.0,1.0,3,0,0
13412,3,0,3,2,0,0.0,1,1,0,9,7,389.0,3.0,3,0,0
13413,5,4,3,2,0,0.0,0,0,0,9,7,99.0,2.0,3,0,0
13414,3,6,3,2,0,5.0,1,1,0,9,7,99.0,2.0,3,0,0
13415,5,9,3,2,0,3440.0,1,0,0,9,7,194.0,1.0,3,0,0
13416,4,1,3,1,0,990.0,1,0,0,9,7,420.0,1.0,3,0,0
13417,4,1,1,0,0,452.0,1,0,0,9,7,96.0,1.0,3,0,0
13418,5,3,3,0,0,2.0,0,0,1,9,7,138.0,3.0,3,0,0
13419,4,4,1,2,0,702.0,0,1,0,9,7,110.0,1.0,3,0,0
13420,4,4,3,2,0,0.0,0,1,0,9,7,55.0,1.0,3,0,0
13421,5,1,3,1,0,0.0,0,1,0,9,7,45.0,1.0,3,0,0
13422,4,9,3,1,0,351.0,1,0,0,9,7,175.0,1.0,3,0,0
13423,5,6,3,1,0,-201.0,0,1,0,9,7,153.0,2.0,3,0,0
13424,5,7,3,1,0,1572.0,1,0,0,9,7,185.0,1.0,3,0,0
13425,5,6,3,1,0,170.0,0,0,0,9,7,62.0,1.0,3,0,0
13426,4,9,3,1,0,266.0,1,0,0,9,7,72.0,1.0,3,0,0
13427,4,0,3,1,0,167.0,0,1,0,9,7,51.0,1.0,3,0,0
13428,2,7,3,1,0,25.0,0,0,0,9,7,94.0,1.0,3,0,0
13429,4,1,4,1,0,-100.0,1,0,0,9,7,93.0,1.0,3,0,0
13430,3,3,3,0,0,-1.0,1,0,0,9,7,272.0,1.0,3,0,0
13431,3,1,1,1,0,-154.0,0,0,0,9,7,295.0,1.0,3,0,0
13432,5,6,3,1,0,38.0,1,0,0,9,7,42.0,1.0,3,0,0
13433,3,0,4,1,0,281.0,0,0,0,9,7,225.0,2.0,3,0,0
13434,3,4,3,2,0,0.0,1,0,0,9,7,127.0,1.0,3,0,0
13435,5,7,3,1,0,-22.0,0,1,0,9,7,85.0,1.0,3,0,0
13436,4,4,3,1,0,438.0,1,0,1,9,7,42.0,1.0,3,0,0
13437,4,9,3,1,0,2020.0,1,0,0,9,7,55.0,1.0,3,0,0
13438,5,4,1,0,0,133.0,1,0,0,9,7,206.0,1.0,3,0,0
13439,4,1,3,0,0,665.0,1,0,0,9,7,781.0,1.0,3,0,1
13440,4,9,3,1,0,0.0,0,0,0,9,7,113.0,2.0,3,0,0
13441,5,10,3,2,0,6.0,1,0,0,9,7,275.0,1.0,3,0,0
13442,5,9,3,2,0,787.0,0,1,0,9,7,92.0,1.0,3,0,0
13443,4,4,4,2,0,1247.0,1,0,0,9,7,157.0,1.0,3,0,0
13445,5,9,4,1,0,-165.0,1,0,0,9,7,89.0,1.0,3,0,0
13446,5,1,3,1,0,-626.0,1,0,0,9,7,205.0,1.0,3,0,0
13447,3,7,3,1,0,0.0,0,0,0,9,7,128.0,1.0,3,0,0
13448,3,4,4,1,0,1090.0,1,0,0,9,7,65.0,1.0,3,0,0
13449,3,9,3,1,0,2355.0,1,0,0,9,7,515.0,1.0,3,0,0
13450,2,7,4,1,0,387.0,0,1,0,9,7,194.0,1.0,3,0,0
13451,6,5,3,0,0,838.0,0,0,0,9,7,147.0,1.0,3,0,0
13452,3,0,3,1,0,1.0,1,0,0,9,7,112.0,1.0,3,0,0
13453,3,4,4,2,0,191.0,0,1,1,9,7,25.0,1.0,3,0,0
13454,4,1,3,1,0,4855.0,1,0,0,9,7,285.0,1.0,3,0,0
13455,4,6,3,1,0,634.0,1,0,0,9,7,61.0,1.0,3,0,0
13456,3,4,3,2,0,272.0,1,0,0,9,7,174.0,1.0,3,0,0
13457,5,2,3,2,0,-267.0,1,0,0,9,7,42.0,1.0,3,0,0
13459,3,1,4,1,0,0.0,1,0,0,9,7,130.0,1.0,3,0,0
13460,5,5,3,2,0,24.0,0,1,0,9,7,44.0,1.0,3,0,0
13461,4,0,3,1,0,0.0,1,1,0,9,7,145.0,1.0,3,0,0
13462,4,1,3,1,0,173.0,0,1,1,9,7,238.0,8.0,3,0,0
13463,4,4,4,2,0,1206.0,0,0,0,9,7,160.0,2.0,3,0,0
13464,3,0,3,0,0,214.0,1,0,0,9,7,645.0,1.0,3,0,1
13465,3,9,3,2,0,3043.0,1,0,0,9,7,254.0,1.0,3,0,0
13468,3,3,3,2,0,8.0,1,0,0,9,7,64.0,1.0,3,0,0
13469,3,4,4,2,0,1023.0,0,1,0,9,7,219.0,1.0,3,0,0
13470,5,1,3,0,0,283.0,0,1,0,9,7,115.0,1.0,3,0,0
13471,4,1,3,1,0,690.0,1,0,0,9,7,113.0,1.0,3,0,0
13472,5,3,3,0,0,-286.0,1,0,0,9,7,126.0,1.0,3,0,0
13473,4,7,1,2,0,1583.0,1,0,0,9,7,662.0,1.0,3,0,1
13474,4,1,3,1,0,0.0,0,1,0,9,7,625.0,1.0,3,0,1
13475,4,0,1,1,0,4.0,1,0,0,9,7,189.0,1.0,3,0,0
13476,4,4,4,2,0,-2.0,0,1,0,9,7,124.0,1.0,3,0,0
13477,4,0,3,0,0,4488.0,1,0,0,9,7,321.0,1.0,3,0,0
13478,3,7,4,0,0,6.0,1,1,0,9,7,102.0,1.0,3,0,0
13479,3,9,3,1,0,264.0,1,1,0,9,7,482.0,1.0,3,0,0
13480,4,9,3,1,0,-754.0,1,1,0,9,7,727.0,3.0,3,0,1
13481,2,7,4,1,0,1950.0,0,0,0,9,7,147.0,1.0,3,0,0
13482,3,3,3,0,0,218.0,1,0,0,9,7,127.0,1.0,3,0,0
13483,3,0,4,1,0,47.0,0,1,0,9,7,36.0,6.0,3,0,0
13484,4,4,3,2,0,368.0,0,0,0,9,7,73.0,3.0,3,0,0
13485,4,4,1,2,0,-410.0,0,1,0,9,7,189.0,1.0,3,0,0
13486,3,0,3,1,0,0.0,1,1,0,9,7,127.0,1.0,3,0,0
13487,5,6,3,0,0,0.0,0,1,1,9,7,130.0,2.0,3,0,0
13490,4,9,3,1,0,-205.0,1,1,0,9,7,112.0,1.0,3,0,0
13491,4,6,3,2,0,917.0,0,0,0,9,7,389.0,5.0,3,0,0
13492,3,4,3,2,0,0.0,1,0,0,9,7,310.0,1.0,3,0,0
13493,4,4,4,2,0,-426.0,1,0,0,9,7,294.0,1.0,3,0,0
13494,5,5,3,1,1,-114.0,0,1,0,9,7,611.0,2.0,3,0,0
13495,3,9,3,1,0,0.0,0,1,0,9,7,62.0,1.0,3,0,0
13496,2,9,3,1,0,492.0,1,0,0,9,7,259.0,1.0,3,0,0
13497,2,8,3,2,0,0.0,1,0,0,9,7,160.0,1.0,3,0,0
13498,4,0,3,1,0,-253.0,1,0,0,9,7,177.0,1.0,3,0,0
13499,3,4,3,2,0,2682.0,1,0,0,9,7,156.0,1.0,3,0,0
13500,2,6,4,1,0,241.0,1,0,0,9,7,275.0,1.0,3,0,0
13501,3,4,4,2,0,416.0,0,0,0,9,7,427.0,1.0,3,0,0
13502,5,7,3,1,0,140.0,1,0,0,9,7,143.0,1.0,3,0,0
13503,4,9,3,1,0,381.0,1,0,0,9,7,92.0,1.0,3,0,0
13504,5,9,1,1,0,320.0,0,0,0,9,7,175.0,1.0,3,0,0
13505,4,4,3,2,0,4693.0,0,1,0,9,7,148.0,2.0,3,0,0
13506,3,4,3,2,0,247.0,0,0,0,9,7,366.0,1.0,3,0,0
13507,3,7,1,1,0,0.0,0,1,0,9,7,138.0,1.0,3,0,0
13508,4,3,3,1,0,808.0,1,0,0,9,7,121.0,1.0,3,0,0
13509,6,3,3,1,0,681.0,0,1,0,9,7,337.0,1.0,3,0,0
13510,3,0,4,1,0,1.0,0,0,0,9,7,236.0,1.0,3,0,0
13511,4,5,4,0,0,140.0,0,1,1,9,7,52.0,1.0,3,0,0
13512,4,9,3,0,0,788.0,0,0,1,9,7,36.0,2.0,3,0,0
13514,2,0,1,2,1,0.0,0,1,0,9,7,426.0,3.0,3,0,1
13515,4,2,3,2,0,1808.0,1,0,0,9,7,127.0,1.0,3,0,0
13516,5,4,3,0,0,621.0,0,1,0,9,7,180.0,1.0,3,0,0
13517,5,5,4,1,0,976.0,1,0,0,9,7,98.0,1.0,3,0,0
13518,5,5,3,2,0,101.0,1,0,0,9,7,111.0,1.0,3,0,0
13519,3,1,3,1,0,0.0,1,0,0,9,7,90.0,1.0,3,0,0
13520,4,2,3,1,0,557.0,0,1,0,9,7,72.0,1.0,3,0,0
13521,4,9,3,1,0,1028.0,1,0,0,9,7,113.0,1.0,3,0,0
13522,5,9,3,1,0,323.0,1,0,1,9,7,54.0,1.0,3,0,0
13524,4,2,3,2,0,0.0,0,0,0,9,7,236.0,1.0,3,0,0
13525,5,4,3,0,0,324.0,0,0,0,9,7,81.0,1.0,3,0,0
13526,3,9,3,1,0,0.0,0,0,0,9,7,628.0,1.0,3,0,0
13527,4,1,1,0,0,75.0,1,0,0,9,7,118.0,1.0,3,0,0
13528,6,5,3,1,0,2150.0,1,1,0,9,7,119.0,1.0,3,0,0
13529,5,6,3,1,0,65.0,0,1,0,9,7,171.0,1.0,3,0,0
13530,3,3,3,1,0,216.0,0,1,0,9,7,71.0,6.0,3,0,0
13532,4,1,4,0,0,142.0,1,0,0,9,7,668.0,1.0,3,0,0
13533,3,4,4,2,0,933.0,1,0,0,9,7,134.0,1.0,3,0,0
13534,3,6,3,1,0,734.0,0,1,0,9,7,128.0,2.0,3,0,0
13535,2,9,4,1,0,441.0,0,1,0,9,7,171.0,2.0,3,0,0
13536,4,3,4,1,0,231.0,0,0,0,9,7,76.0,2.0,3,0,0
13537,4,0,3,1,0,335.0,0,0,0,9,7,89.0,3.0,3,0,0
13538,3,1,3,1,0,0.0,1,0,0,9,7,277.0,1.0,3,0,0
13539,4,9,3,1,1,4.0,0,1,0,9,7,78.0,1.0,3,0,0
13540,2,0,4,1,0,404.0,0,1,0,9,7,188.0,1.0,3,0,0
13541,3,7,1,1,0,687.0,1,0,0,9,7,869.0,1.0,3,0,1
13542,5,4,3,2,0,0.0,1,0,0,9,7,197.0,1.0,3,0,0
13543,3,7,3,1,0,-384.0,1,0,0,9,7,125.0,1.0,3,0,0
13544,5,1,1,0,0,-182.0,0,0,0,9,7,98.0,1.0,3,0,0
13545,3,4,3,2,1,327.0,1,1,0,9,7,556.0,5.0,3,0,1
13546,3,1,3,1,0,750.0,1,1,0,9,7,175.0,1.0,3,0,0
13547,3,9,4,1,0,4380.0,0,0,1,9,7,87.0,8.0,3,0,0
13548,4,9,4,1,0,-120.0,1,1,0,9,7,100.0,5.0,3,0,0
13549,4,1,3,1,0,704.0,1,0,1,9,7,31.0,1.0,3,0,0
13550,3,7,1,1,0,-388.0,1,0,0,9,7,205.0,2.0,3,0,0
13551,5,4,3,1,0,1457.0,0,1,0,9,7,167.0,1.0,3,0,0
13552,5,0,3,0,0,389.0,0,0,0,9,7,108.0,2.0,3,0,0
13553,4,0,3,1,0,1097.0,1,1,0,9,7,180.0,1.0,3,0,0
13554,4,1,3,1,0,-422.0,0,0,0,9,7,31.0,1.0,3,0,0
13555,5,1,3,0,1,-160.0,0,0,0,9,7,96.0,2.0,3,0,0
13556,5,1,3,0,0,625.0,0,0,0,9,7,133.0,1.0,3,0,0
13557,4,7,3,1,0,105.0,1,0,0,9,7,161.0,1.0,3,0,0
13558,4,4,3,2,0,375.0,0,0,0,9,7,130.0,1.0,3,0,0
13559,5,5,3,0,0,122.0,0,1,0,9,7,145.0,1.0,3,0,0
13560,3,6,3,2,0,1146.0,0,1,0,9,7,80.0,1.0,3,0,0
13561,3,1,3,0,0,3324.0,0,0,0,9,7,108.0,1.0,3,0,0
13562,4,7,3,1,0,22.0,1,1,1,9,7,145.0,2.0,3,0,0
13563,4,0,3,1,0,113.0,1,1,0,9,7,532.0,1.0,3,0,0
13564,3,1,3,0,0,187.0,0,0,0,9,7,91.0,1.0,3,0,0
13565,4,1,3,1,0,380.0,1,0,0,9,7,124.0,2.0,3,0,0
13566,3,2,3,2,0,127.0,0,1,0,9,7,279.0,1.0,3,0,0
13567,3,1,4,1,0,113.0,0,0,0,9,7,143.0,1.0,3,0,0
13568,3,10,3,1,0,1210.0,0,0,0,9,7,100.0,4.0,3,0,0
13569,3,1,3,1,0,1751.0,0,0,0,9,7,178.0,2.0,3,0,0
13570,5,0,3,1,0,32.0,0,1,0,9,7,103.0,1.0,3,0,0
13571,2,9,4,1,0,959.0,0,0,0,9,7,144.0,5.0,3,0,0
13572,3,4,3,2,0,1070.0,1,1,0,9,7,71.0,1.0,3,0,0
13573,3,6,3,2,0,865.0,1,1,0,9,7,332.0,1.0,3,0,0
13574,4,1,3,1,0,425.0,1,0,1,9,7,693.0,2.0,3,0,0
13575,4,4,4,2,0,3872.0,1,0,0,9,7,225.0,2.0,3,0,0
13576,4,7,3,1,0,0.0,1,0,0,9,7,289.0,1.0,3,0,0
13577,4,3,3,0,0,0.0,1,0,1,9,7,224.0,1.0,3,0,0
13578,3,9,3,1,0,68.0,1,0,0,9,7,224.0,1.0,3,0,0
13579,3,4,4,2,0,383.0,1,0,0,9,7,125.0,1.0,3,0,0
13580,4,0,1,1,0,145.0,0,1,1,9,7,672.0,6.0,3,0,0
13581,3,7,3,1,0,418.0,1,1,0,9,7,219.0,1.0,3,0,0
13582,4,0,1,1,0,-288.0,0,1,0,9,7,192.0,2.0,3,0,0
13583,3,0,3,1,0,0.0,1,1,0,9,7,160.0,1.0,3,0,0
13584,2,7,4,1,0,281.0,0,1,0,9,7,173.0,1.0,3,0,0
13585,5,4,3,2,0,-1112.0,1,0,0,9,7,94.0,1.0,3,0,0
13586,5,1,3,0,0,804.0,1,0,0,9,7,176.0,1.0,3,0,0
13587,4,0,3,1,0,262.0,1,0,0,9,7,74.0,1.0,3,0,0
13588,3,6,3,1,0,670.0,0,0,0,9,7,378.0,1.0,3,0,0
13589,5,6,3,2,0,3800.0,0,1,0,9,7,70.0,1.0,3,0,0
13590,4,7,3,1,0,124.0,0,1,0,9,7,294.0,1.0,3,0,0
13591,5,7,3,1,0,260.0,0,0,1,9,7,183.0,2.0,3,0,0
13592,2,1,4,1,0,1958.0,1,0,0,9,7,643.0,1.0,3,0,0
13593,5,6,3,2,0,231.0,0,0,0,9,7,203.0,3.0,3,0,0
13594,4,9,4,1,0,469.0,0,1,0,9,7,313.0,1.0,3,0,0
13595,3,1,4,1,0,214.0,1,0,0,9,7,364.0,1.0,3,0,0
13596,3,0,3,1,0,350.0,0,1,0,9,7,171.0,5.0,3,0,0
13597,3,1,3,1,0,1.0,1,0,0,9,7,290.0,2.0,3,0,0
13598,5,9,3,1,0,778.0,0,0,0,9,7,659.0,1.0,3,0,0
13599,5,5,3,1,0,343.0,0,1,0,9,7,77.0,1.0,3,0,0
13600,4,1,3,1,0,252.0,1,1,0,9,7,140.0,3.0,3,0,0
13601,4,4,3,2,0,0.0,0,0,0,9,7,87.0,1.0,3,0,0
13602,3,1,3,0,0,-176.0,0,0,0,9,7,176.0,1.0,3,0,0
13603,3,1,3,0,0,-257.0,1,1,0,9,7,458.0,1.0,3,0,0
13604,5,4,3,1,0,3180.0,1,0,0,9,7,384.0,1.0,3,0,0
13605,2,1,3,1,0,368.0,1,0,0,9,7,174.0,7.0,3,0,0
13606,4,1,3,0,0,942.0,0,1,0,9,7,295.0,1.0,3,0,0
13607,3,7,3,1,0,81.0,1,1,0,9,7,90.0,1.0,3,0,0
13608,2,1,3,1,0,1101.0,0,0,1,9,7,206.0,1.0,3,0,0
13610,3,1,1,1,0,0.0,0,0,1,9,7,49.0,1.0,3,0,0
13611,3,7,4,1,0,49.0,0,1,0,9,7,181.0,1.0,3,0,0
13612,4,3,3,0,0,0.0,0,0,1,9,7,106.0,1.0,3,0,0
13613,3,9,3,1,0,550.0,0,1,0,9,7,601.0,1.0,3,0,0
13614,5,2,1,2,0,-869.0,0,1,0,9,7,113.0,1.0,3,0,0
13615,3,1,3,1,0,-258.0,1,0,0,9,7,219.0,1.0,3,0,0
13616,2,4,4,2,0,-223.0,0,1,0,9,7,208.0,1.0,3,0,0
13617,3,7,3,1,0,203.0,0,0,0,9,7,359.0,1.0,3,0,0
13618,5,1,3,1,0,1432.0,0,0,0,9,7,388.0,1.0,3,0,0
13619,3,0,4,1,0,0.0,0,0,0,9,7,397.0,6.0,3,0,0
13620,4,7,3,1,0,0.0,1,0,0,9,7,431.0,1.0,3,0,0
13621,5,1,1,1,0,104.0,0,0,0,9,7,71.0,1.0,3,0,0
13622,3,1,3,1,0,1.0,0,1,0,9,7,347.0,1.0,3,0,0
13624,4,10,1,1,0,66.0,0,0,0,9,7,218.0,3.0,3,0,0
13625,2,9,4,1,0,282.0,0,1,0,9,7,676.0,5.0,3,0,0
13626,4,9,3,1,0,0.0,1,1,1,9,7,74.0,1.0,3,0,0
13627,2,1,4,0,0,0.0,0,1,0,9,7,240.0,2.0,3,0,0
13628,3,1,4,0,0,0.0,0,0,1,9,7,83.0,1.0,3,0,0
13629,3,9,4,2,0,364.0,0,1,0,9,7,247.0,3.0,3,0,0
13630,5,1,1,0,0,98.0,0,1,1,9,7,271.0,1.0,3,0,0
13631,5,0,3,0,0,-75.0,0,1,1,9,7,233.0,7.0,3,0,0
13632,5,3,3,0,0,370.0,1,0,0,9,7,425.0,1.0,3,0,0
13633,3,4,3,2,0,437.0,1,0,0,9,7,293.0,1.0,3,0,0
13634,4,2,3,1,0,1249.0,1,0,0,9,7,391.0,1.0,3,0,0
13635,4,6,3,1,0,424.0,0,1,0,9,7,432.0,1.0,3,0,0
13637,3,9,3,2,0,512.0,0,0,0,9,7,61.0,4.0,3,0,0
13638,2,9,3,1,0,-119.0,0,1,0,9,7,359.0,5.0,3,0,1
13639,3,0,3,2,0,57.0,0,0,0,9,7,530.0,2.0,3,0,0
13640,5,10,3,0,0,3884.0,0,0,0,9,7,399.0,8.0,3,0,0
13641,5,4,3,0,0,-139.0,0,0,0,9,7,328.0,3.0,3,0,0
13642,3,9,3,1,0,1385.0,1,1,1,9,7,446.0,1.0,3,0,0
13644,5,3,3,0,0,0.0,0,1,0,9,7,266.0,1.0,3,0,0
13645,3,1,4,0,0,-147.0,0,1,0,9,7,263.0,2.0,3,0,0
13646,2,1,3,1,0,818.0,0,0,0,9,7,226.0,2.0,3,0,0
13647,3,1,3,1,0,982.0,1,0,0,9,7,231.0,2.0,3,0,0
13648,3,1,1,0,0,13.0,0,1,0,9,7,364.0,1.0,3,0,0
13649,5,0,3,1,0,0.0,0,1,1,9,7,60.0,1.0,3,0,0
13650,3,4,4,2,0,633.0,0,0,0,9,7,171.0,3.0,3,0,0
13651,5,4,3,2,0,0.0,0,0,0,9,7,243.0,5.0,3,0,0
13653,3,4,1,2,0,153.0,0,0,0,9,7,593.0,2.0,3,0,0
13654,5,3,3,0,0,0.0,1,0,1,9,7,148.0,1.0,3,0,0
13655,5,5,3,2,0,350.0,0,1,0,9,7,156.0,1.0,3,0,0
13656,5,4,3,2,0,318.0,0,1,1,9,7,246.0,3.0,3,0,0
13657,3,1,3,0,0,498.0,1,1,0,9,7,445.0,2.0,3,0,0
13658,4,0,3,1,0,3434.0,1,1,1,9,7,337.0,1.0,3,0,0
13661,3,0,4,1,1,-17.0,0,0,0,9,7,85.0,5.0,3,0,0
13662,4,7,3,1,0,0.0,1,0,0,9,7,173.0,1.0,3,0,0
13664,3,3,3,0,0,0.0,0,1,1,9,7,17.0,1.0,3,0,0
13665,4,9,3,1,0,-3.0,0,1,0,9,7,197.0,1.0,3,0,0
13667,6,4,2,2,0,2450.0,0,0,0,9,7,297.0,5.0,3,0,0
13668,5,7,1,1,0,234.0,0,0,0,9,7,281.0,3.0,3,0,0
13669,3,4,4,2,0,409.0,0,1,0,9,7,564.0,5.0,3,0,1
13670,4,1,4,0,0,74.0,0,0,0,9,7,193.0,4.0,3,0,0
13671,3,0,4,2,0,224.0,1,0,0,9,7,128.0,2.0,3,0,0
13672,4,1,3,0,0,51.0,0,1,1,9,7,76.0,1.0,3,0,0
13673,3,1,3,0,0,0.0,0,0,1,9,7,39.0,1.0,3,0,0
13674,4,2,3,2,0,0.0,1,0,0,9,7,300.0,1.0,3,0,0
13676,4,1,3,1,0,2113.0,1,0,1,9,7,20.0,5.0,3,0,0
13677,4,9,3,1,0,313.0,0,0,0,9,7,115.0,2.0,3,0,0
13678,3,2,3,2,0,73.0,1,0,0,9,7,175.0,1.0,3,0,0
13679,3,3,3,0,0,0.0,1,0,0,9,7,90.0,1.0,3,0,0
13680,4,0,3,1,0,2621.0,0,1,0,9,7,607.0,4.0,3,0,0
13681,5,4,4,1,0,237.0,1,0,1,9,7,236.0,4.0,3,0,0
13682,2,4,4,2,0,0.0,1,0,0,9,7,150.0,1.0,3,0,0
13683,5,7,3,1,0,1683.0,0,0,1,9,7,56.0,1.0,3,0,0
13684,2,1,4,1,0,228.0,0,0,0,9,7,799.0,6.0,3,0,0
13685,2,0,4,1,0,1.0,0,0,1,9,7,372.0,1.0,3,0,0
13687,3,1,1,1,0,-2093.0,1,1,0,9,7,120.0,3.0,3,0,0
13688,2,4,4,2,0,710.0,0,0,0,9,7,119.0,1.0,3,0,0
13689,3,1,3,0,0,1742.0,0,0,0,9,7,130.0,6.0,3,0,0
13690,2,10,4,0,0,9.0,0,1,0,9,7,919.0,2.0,3,0,1
13691,3,1,3,0,1,2.0,1,1,0,9,7,227.0,1.0,3,0,0
