,age group,job,nuptial,education,defaulter_presence,balance_amount,house_loan,personal_loan,contact_via,last_contact_day,last_contact_month,duration,campaign,passed_days,previous_contact,y
4079,3,1,3,1,0,298.0,1,0,0,20,5,216.0,1.0,3,0,0
4080,3,2,3,1,0,24.0,1,0,0,20,5,81.0,1.0,3,0,0
4081,4,1,3,1,0,290.0,1,0,0,20,5,409.0,2.0,3,0,0
4082,3,4,3,2,0,425.0,1,0,0,20,5,226.0,1.0,3,0,0
4083,3,10,3,1,0,0.0,1,0,0,20,5,191.0,1.0,3,0,0
4084,3,1,3,1,0,1602.0,1,1,0,20,5,171.0,1.0,3,0,0
4085,3,4,4,2,0,3110.0,1,0,0,20,5,133.0,1.0,3,0,0
4086,3,1,4,0,0,419.0,1,0,0,20,5,656.0,1.0,3,0,0
4087,3,1,3,1,0,-88.0,1,0,0,20,5,202.0,6.0,3,0,0
4088,3,1,3,1,0,274.0,1,1,0,20,5,205.0,1.0,3,0,0
4089,3,4,3,2,0,0.0,1,0,0,20,5,206.0,1.0,3,0,0
4090,3,7,3,1,0,0.0,1,0,0,20,5,79.0,1.0,3,0,0
4091,3,4,4,2,0,162.0,1,0,0,20,5,186.0,4.0,3,0,0
4092,3,7,1,1,0,1222.0,1,0,0,20,5,532.0,1.0,3,0,0
4093,5,7,3,1,0,4482.0,1,0,0,20,5,97.0,2.0,3,0,0
4094,4,9,3,1,0,1259.0,0,0,0,20,5,234.0,5.0,3,0,0
4095,3,1,3,1,0,499.0,1,0,0,20,5,328.0,1.0,3,0,0
4096,3,9,4,1,0,1861.0,1,0,0,20,5,297.0,1.0,3,0,0
4097,3,0,4,2,0,622.0,1,0,0,20,5,243.0,1.0,3,0,0
4098,3,8,4,1,0,368.0,1,0,0,20,5,81.0,1.0,3,0,0
4099,5,3,3,0,0,492.0,1,0,0,20,5,142.0,3.0,3,0,0
4100,3,6,3,1,0,736.0,1,0,0,20,5,775.0,1.0,3,0,0
4101,3,10,3,1,0,733.0,1,0,0,20,5,335.0,1.0,3,0,0
4102,3,4,3,1,0,3175.0,1,0,0,20,5,168.0,1.0,3,0,0
4103,2,9,3,2,0,43.0,1,0,0,20,5,68.0,2.0,3,0,0
4104,5,7,3,0,0,574.0,1,0,0,20,5,121.0,2.0,3,0,0
4105,3,1,3,1,0,4622.0,1,1,0,20,5,217.0,1.0,3,0,0
4106,3,6,4,2,0,1820.0,1,0,0,20,5,68.0,1.0,3,0,0
4107,3,0,1,1,0,3750.0,1,0,0,20,5,119.0,1.0,3,0,0
4108,3,0,3,1,0,465.0,1,0,0,20,5,160.0,1.0,3,0,0
4109,3,8,4,1,0,1583.0,1,0,0,20,5,57.0,1.0,3,0,0
4110,3,1,3,1,0,0.0,1,0,0,20,5,90.0,1.0,3,0,0
4111,3,1,3,1,0,4635.0,1,0,0,20,5,148.0,1.0,3,0,0
4112,3,4,3,2,0,827.0,0,0,0,20,5,38.0,1.0,3,0,0
4113,3,1,3,0,0,0.0,1,0,0,20,5,142.0,1.0,3,0,0
4114,3,7,3,1,0,364.0,1,0,0,20,5,466.0,1.0,3,0,0
4115,3,7,3,1,0,380.0,1,0,0,20,5,26.0,1.0,3,0,0
4116,3,10,3,1,0,93.0,1,0,0,20,5,203.0,2.0,3,0,0
4117,3,1,3,1,0,1803.0,1,0,0,20,5,29.0,1.0,3,0,0
4118,3,7,3,1,0,0.0,1,0,0,20,5,793.0,2.0,3,0,0
4119,3,0,3,1,0,3187.0,1,0,0,20,5,71.0,1.0,3,0,0
4120,3,1,3,1,0,2.0,1,0,0,20,5,182.0,2.0,3,0,1
4121,3,7,4,1,0,695.0,1,0,0,20,5,203.0,1.0,3,0,0
4122,3,7,3,0,0,1042.0,1,0,0,20,5,167.0,1.0,3,0,0
4123,3,1,4,1,0,4648.0,1,0,0,20,5,37.0,1.0,3,0,0
4124,3,1,4,1,0,2089.0,1,0,0,20,5,34.0,1.0,3,0,0
4125,3,6,3,2,0,3059.0,1,1,0,20,5,394.0,1.0,3,0,0
4126,3,9,3,1,0,412.0,1,1,0,20,5,127.0,1.0,3,0,0
4127,3,4,4,2,0,863.0,1,0,0,20,5,264.0,1.0,3,0,0
4128,3,7,3,1,0,4434.0,1,0,0,20,5,265.0,1.0,3,0,0
4129,3,9,1,1,0,3997.0,1,0,0,20,5,320.0,1.0,3,0,0
4130,3,3,3,0,0,4904.0,1,0,0,20,5,101.0,1.0,3,0,0
4131,3,4,3,2,0,440.0,1,0,0,20,5,110.0,1.0,3,0,0
4132,6,5,4,1,0,-14.0,1,0,0,20,5,121.0,3.0,3,0,0
4133,3,9,4,2,0,759.0,0,0,0,20,5,265.0,1.0,3,0,0
4134,3,9,3,1,0,603.0,1,0,0,20,5,345.0,1.0,3,0,0
4135,5,0,1,1,0,-41.0,1,1,0,20,5,171.0,1.0,3,0,0
4136,3,0,4,1,0,78.0,0,0,0,20,5,572.0,1.0,3,0,0
4137,3,9,3,1,0,84.0,1,0,0,20,5,67.0,1.0,3,0,0
4138,3,9,1,1,0,409.0,1,0,0,20,5,25.0,1.0,3,0,0
4139,3,1,3,1,0,732.0,1,1,0,20,5,269.0,1.0,3,0,0
4140,3,1,3,1,0,328.0,1,0,0,20,5,132.0,1.0,3,0,0
4141,3,9,4,1,0,1698.0,1,0,0,20,5,115.0,1.0,3,0,0
4142,3,5,3,1,0,439.0,0,0,0,20,5,56.0,1.0,3,0,0
4143,3,3,3,2,0,4958.0,1,0,0,20,5,434.0,1.0,3,0,0
4144,2,7,4,1,0,210.0,1,0,0,20,5,507.0,1.0,3,0,0
4145,3,2,3,2,0,2644.0,1,0,0,20,5,253.0,1.0,3,0,0
4146,3,9,4,1,0,614.0,1,0,0,20,5,116.0,1.0,3,0,0
4147,3,0,3,1,0,2137.0,1,0,0,20,5,124.0,1.0,3,0,0
4148,2,9,4,2,0,-291.0,1,0,0,20,5,66.0,2.0,3,0,0
4149,3,0,4,1,0,160.0,1,1,0,20,5,233.0,2.0,3,0,0
4150,5,3,3,0,0,11.0,1,0,0,20,5,90.0,1.0,3,0,0
4151,3,9,1,1,0,2036.0,1,1,0,20,5,104.0,1.0,3,0,0
4152,3,0,4,1,0,121.0,1,0,0,20,5,187.0,1.0,3,0,0
4153,3,1,3,1,0,-656.0,1,0,0,20,5,92.0,2.0,3,0,0
4154,3,0,3,1,0,1689.0,0,0,0,20,5,423.0,1.0,3,0,0
4155,3,9,3,1,0,439.0,1,0,0,20,5,215.0,2.0,3,0,0
4156,3,0,3,1,0,1283.0,1,0,0,20,5,209.0,1.0,3,0,0
4157,3,9,4,1,0,1769.0,1,0,0,20,5,181.0,1.0,3,0,0
4158,3,0,3,1,0,2.0,1,0,0,20,5,201.0,1.0,3,0,0
4159,3,1,3,1,0,0.0,1,1,0,20,5,40.0,1.0,3,0,0
4160,3,1,4,0,0,47.0,0,0,0,20,5,317.0,1.0,3,0,0
4161,3,1,3,1,0,2054.0,1,0,0,20,5,447.0,1.0,3,0,0
4162,3,7,3,1,0,453.0,1,1,0,20,5,184.0,1.0,3,0,0
4163,3,4,4,2,0,427.0,1,0,0,20,5,121.0,1.0,3,0,0
4164,4,4,3,1,0,2416.0,1,0,0,20,5,138.0,4.0,3,0,0
4165,4,1,3,1,0,877.0,1,0,0,20,5,207.0,6.0,3,0,0
4166,3,1,3,0,0,398.0,1,1,0,20,5,309.0,1.0,3,0,0
4167,3,1,3,0,0,2240.0,1,0,0,20,5,214.0,1.0,3,0,0
4168,3,9,4,1,0,380.0,1,0,0,20,5,134.0,1.0,3,0,0
4169,3,2,3,1,0,1163.0,1,0,0,20,5,284.0,1.0,3,0,0
4170,3,4,3,2,0,5432.0,1,1,0,20,5,774.0,1.0,3,0,0
4171,3,9,1,1,1,-52.0,1,0,0,20,5,265.0,1.0,3,0,0
4172,3,6,4,1,0,4011.0,1,0,0,20,5,62.0,1.0,3,0,0
4173,3,4,4,2,0,715.0,1,0,0,20,5,247.0,2.0,3,0,0
4174,3,0,4,1,0,2144.0,1,0,0,20,5,89.0,1.0,3,0,0
4175,3,1,3,1,0,362.0,1,0,0,20,5,277.0,2.0,3,0,0
4176,3,1,3,0,0,163.0,1,0,0,20,5,135.0,1.0,3,0,0
4177,4,1,3,0,0,-740.0,1,0,0,20,5,126.0,3.0,3,0,0
4178,3,7,3,1,0,434.0,1,0,0,20,5,411.0,1.0,3,0,0
4179,4,7,4,1,0,1629.0,1,0,0,20,5,85.0,1.0,3,0,0
4180,3,1,3,1,0,-152.0,0,0,0,20,5,100.0,1.0,3,0,0
4181,3,9,3,1,0,3763.0,1,0,0,20,5,83.0,1.0,3,0,0
4182,3,9,4,1,0,1.0,1,0,0,20,5,71.0,3.0,3,0,0
4183,3,9,3,1,0,4.0,0,0,0,20,5,199.0,4.0,3,0,0
4184,5,1,1,0,0,0.0,1,1,0,20,5,47.0,1.0,3,0,0
4185,3,4,4,2,0,2007.0,1,0,0,20,5,253.0,1.0,3,0,0
4186,3,1,3,1,0,327.0,1,0,0,20,5,244.0,1.0,3,0,0
4187,3,0,3,1,0,-130.0,1,0,0,20,5,224.0,1.0,3,0,0
4188,2,7,3,1,0,14.0,1,1,0,20,5,56.0,1.0,3,0,0
4189,3,0,3,2,0,4399.0,1,0,0,20,5,638.0,2.0,3,0,0
4190,3,1,3,0,0,780.0,1,0,0,20,5,311.0,1.0,3,0,0
4191,3,7,4,2,0,371.0,0,0,0,20,5,77.0,1.0,3,0,0
4192,3,1,3,0,0,161.0,1,1,0,20,5,177.0,1.0,3,0,0
4193,3,1,1,1,0,221.0,1,0,0,20,5,189.0,1.0,3,0,0
4194,3,1,4,1,0,706.0,1,0,0,20,5,152.0,1.0,3,0,0
4195,3,4,4,0,0,4897.0,1,0,0,20,5,151.0,1.0,3,0,0
4196,3,7,3,1,0,7.0,1,0,0,20,5,217.0,1.0,3,0,0
4197,3,0,3,1,0,2030.0,1,0,0,20,5,24.0,1.0,3,0,0
4198,3,1,3,1,0,489.0,1,0,0,20,5,212.0,1.0,3,0,0
4199,4,1,3,0,0,1059.0,1,0,0,20,5,163.0,2.0,3,0,0
4200,4,4,3,2,0,-8.0,1,0,0,20,5,473.0,2.0,3,0,0
4201,3,6,4,1,0,271.0,1,0,0,20,5,68.0,1.0,3,0,0
4202,3,3,4,1,0,2042.0,1,0,0,20,5,485.0,1.0,3,0,0
4203,3,1,3,1,0,-53.0,1,0,0,20,5,172.0,1.0,3,0,0
4204,2,8,4,1,0,268.0,1,0,0,20,5,77.0,2.0,3,0,0
4205,3,9,4,2,0,5122.0,1,0,0,20,5,396.0,1.0,3,0,0
4206,3,7,3,1,0,403.0,1,0,0,20,5,274.0,2.0,3,0,0
4207,4,0,3,2,0,0.0,1,0,0,20,5,88.0,2.0,3,0,0
4208,3,9,1,1,0,566.0,1,0,0,20,5,129.0,2.0,3,0,0
4209,3,1,3,0,0,356.0,1,1,0,20,5,474.0,2.0,3,0,0
4210,3,1,3,1,0,722.0,1,0,0,20,5,268.0,2.0,3,0,0
4211,3,0,1,1,0,-607.0,1,0,0,20,5,374.0,2.0,3,0,0
4212,6,4,3,2,0,328.0,1,0,0,20,5,72.0,5.0,3,0,0
4213,3,0,4,1,0,126.0,1,0,0,20,5,61.0,2.0,3,0,0
4214,3,1,3,0,0,206.0,1,0,0,20,5,205.0,2.0,3,0,0
4215,3,4,4,2,0,136.0,1,1,0,20,5,347.0,6.0,3,0,0
4216,5,1,3,0,0,14.0,1,1,0,20,5,355.0,1.0,3,0,0
4217,3,4,4,1,0,5260.0,1,0,0,20,5,211.0,2.0,3,0,0
4218,3,0,4,2,0,458.0,1,0,0,20,5,211.0,1.0,3,0,0
4219,3,7,3,1,0,89.0,1,0,0,20,5,341.0,1.0,3,0,0
4220,3,1,4,0,0,1660.0,0,0,0,20,5,14.0,1.0,3,0,0
4221,3,1,3,1,0,673.0,1,0,0,20,5,610.0,2.0,3,0,0
4222,3,4,4,2,0,673.0,1,1,0,20,5,120.0,1.0,3,0,0
4223,5,5,3,1,0,-313.0,1,0,0,20,5,407.0,1.0,3,0,0
4224,3,0,3,1,0,0.0,1,0,0,20,5,464.0,2.0,3,0,0
4225,5,3,3,1,0,167.0,1,0,0,20,5,547.0,7.0,3,0,0
4226,4,4,1,0,0,432.0,1,0,0,20,5,152.0,2.0,3,0,0
4227,2,7,4,1,0,0.0,1,0,0,20,5,227.0,9.0,3,0,0
4228,5,7,1,1,0,2177.0,0,0,0,20,5,134.0,5.0,3,0,0
4229,3,0,4,1,0,0.0,0,0,0,20,5,37.0,1.0,3,0,0
4230,3,9,3,1,0,105.0,1,1,0,20,5,360.0,1.0,3,0,0
4231,3,4,4,2,0,1271.0,1,0,0,20,5,51.0,1.0,3,0,0
4232,4,7,1,1,0,83.0,0,0,0,20,5,834.0,6.0,3,0,0
4233,3,1,4,0,0,709.0,1,0,0,20,5,106.0,1.0,3,0,0
4234,3,7,3,1,0,-93.0,1,1,0,20,5,194.0,1.0,3,0,0
4235,5,3,3,1,0,736.0,1,0,0,20,5,535.0,1.0,3,0,0
4236,3,7,3,1,1,-242.0,1,1,0,20,5,236.0,2.0,3,0,0
4237,3,1,3,1,0,3259.0,1,0,0,20,5,182.0,1.0,3,0,0
4238,3,7,3,1,0,210.0,1,1,0,20,5,201.0,1.0,3,0,0
4239,3,1,3,1,0,2688.0,1,0,0,20,5,281.0,1.0,3,0,0
4240,3,4,3,2,0,0.0,1,0,0,20,5,150.0,1.0,3,0,0
4241,3,2,3,1,0,5064.0,1,0,0,20,5,79.0,1.0,3,0,0
4242,3,10,3,1,0,205.0,1,0,0,20,5,359.0,2.0,3,0,0
4243,3,3,3,2,0,75.0,1,0,0,20,5,332.0,2.0,3,0,0
4244,4,1,3,0,0,0.0,1,0,0,20,5,592.0,1.0,3,0,0
4245,3,0,3,1,0,2019.0,1,0,0,20,5,166.0,1.0,3,0,0
4246,3,1,3,0,0,178.0,1,0,0,20,5,245.0,1.0,3,0,0
4247,4,7,3,0,0,3559.0,1,0,0,20,5,138.0,8.0,3,0,0
4248,3,6,3,1,0,290.0,1,0,0,20,5,369.0,1.0,3,0,0
4249,3,0,1,1,0,138.0,1,1,0,20,5,158.0,1.0,3,0,0
4250,4,2,3,1,0,583.0,1,0,0,20,5,137.0,2.0,3,0,0
4251,3,1,3,0,0,500.0,1,0,0,20,5,324.0,1.0,3,0,0
4252,3,1,3,1,0,113.0,1,1,0,20,5,235.0,2.0,3,0,0
4253,3,7,1,1,0,0.0,1,1,0,20,5,203.0,1.0,3,0,0
4254,3,1,3,0,0,3512.0,1,0,0,20,5,697.0,2.0,3,0,0
4255,3,2,3,2,0,4798.0,1,0,0,20,5,156.0,2.0,3,0,0
4256,3,1,3,0,0,660.0,1,1,0,20,5,170.0,2.0,3,0,0
4257,3,7,3,2,0,585.0,1,1,0,20,5,272.0,2.0,3,0,0
4258,4,2,3,1,0,136.0,1,0,0,20,5,132.0,1.0,3,0,0
4259,3,4,4,1,0,360.0,1,0,0,20,5,271.0,1.0,3,0,0
4260,3,10,3,1,0,296.0,1,0,0,20,5,378.0,3.0,3,0,0
4261,3,1,3,1,0,0.0,1,1,0,20,5,114.0,1.0,3,0,0
4262,3,1,3,1,0,10.0,1,1,0,20,5,107.0,1.0,3,0,0
4263,3,1,3,0,0,451.0,1,0,0,20,5,383.0,1.0,3,0,0
4264,3,1,1,1,0,614.0,1,0,0,20,5,185.0,1.0,3,0,0
4265,3,9,4,1,0,692.0,1,0,0,20,5,254.0,1.0,3,0,0
4266,3,4,3,2,0,148.0,0,0,0,20,5,717.0,1.0,3,0,0
4267,3,1,4,0,0,5058.0,1,0,0,20,5,157.0,1.0,3,0,0
4268,3,0,3,1,0,1467.0,1,0,0,20,5,85.0,2.0,3,0,0
4269,3,4,3,2,0,859.0,1,0,0,20,5,249.0,3.0,3,0,0
4270,3,7,3,1,0,-508.0,1,0,0,20,5,309.0,2.0,3,0,0
4271,3,8,4,2,0,410.0,1,0,0,20,5,112.0,2.0,3,0,0
4272,3,2,3,1,0,134.0,0,0,0,20,5,98.0,1.0,3,0,0
4273,3,7,4,1,0,2038.0,1,0,0,20,5,148.0,1.0,3,0,0
4274,3,0,3,1,0,-362.0,1,0,0,20,5,145.0,2.0,3,0,0
4275,3,4,3,2,0,967.0,1,0,0,20,5,415.0,2.0,3,0,0
4276,4,4,3,2,0,1825.0,1,0,0,20,5,742.0,2.0,3,0,0
4277,4,1,3,0,1,-635.0,1,0,0,20,5,37.0,9.0,3,0,0
4278,3,1,3,1,0,1298.0,1,0,0,20,5,120.0,1.0,3,0,0
4279,3,1,3,1,0,1797.0,1,1,0,20,5,185.0,2.0,3,0,0
4280,5,0,3,1,0,1848.0,1,0,0,20,5,204.0,1.0,3,0,0
4281,3,1,3,1,0,4996.0,1,0,0,20,5,205.0,2.0,3,0,0
4282,3,1,3,1,0,213.0,1,0,0,20,5,74.0,2.0,3,0,0
4283,3,4,4,1,0,0.0,0,0,0,20,5,190.0,2.0,3,0,0
4284,3,0,3,0,0,1351.0,1,0,0,20,5,325.0,3.0,3,0,0
4285,4,9,1,1,0,982.0,1,0,0,20,5,650.0,3.0,3,0,1
4286,3,7,3,1,0,4963.0,1,0,0,20,5,148.0,2.0,3,0,0
4287,3,7,3,1,0,1438.0,1,0,0,20,5,212.0,2.0,3,0,0
4288,3,1,3,0,0,1411.0,1,0,0,20,5,625.0,2.0,3,0,0
4289,3,7,4,1,0,0.0,1,0,0,20,5,134.0,3.0,3,0,0
4290,4,1,3,1,0,486.0,1,0,0,20,5,97.0,8.0,3,0,0
4291,3,9,4,1,0,1183.0,1,0,0,20,5,438.0,2.0,3,0,0
4292,3,1,3,1,0,2366.0,1,0,0,20,5,127.0,2.0,3,0,0
4293,3,1,3,1,0,2700.0,1,0,0,20,5,446.0,2.0,3,0,0
4294,5,1,3,1,0,0.0,1,0,0,20,5,217.0,4.0,3,0,0
4295,3,1,3,0,0,622.0,1,0,0,20,5,169.0,1.0,3,0,0
4296,3,7,3,1,1,421.0,1,0,0,20,5,247.0,3.0,3,0,0
4297,3,7,4,1,0,774.0,1,0,0,20,5,140.0,1.0,3,0,0
4298,3,1,3,1,0,67.0,0,0,0,20,5,60.0,6.0,3,0,0
4299,4,4,3,2,0,477.0,1,0,0,20,5,128.0,6.0,3,0,0
4300,5,1,3,0,0,99.0,1,0,0,20,5,215.0,3.0,3,0,0
4301,3,9,3,1,0,908.0,1,0,0,20,5,64.0,1.0,3,0,0
4302,3,9,4,2,0,2012.0,1,0,0,20,5,413.0,2.0,3,0,0
4303,3,9,4,2,0,162.0,1,0,0,20,5,216.0,2.0,3,0,0
4304,4,4,3,2,0,917.0,1,0,0,20,5,292.0,1.0,3,0,0
4305,4,7,3,1,0,1422.0,1,0,0,20,5,129.0,8.0,3,0,0
4306,3,1,3,1,0,1787.0,1,0,0,20,5,201.0,4.0,3,0,0
4307,5,6,3,1,0,-196.0,1,0,0,20,5,210.0,2.0,3,0,0
4308,3,9,3,1,0,1387.0,1,0,0,20,5,114.0,1.0,3,0,0
4309,3,10,3,0,0,-63.0,1,0,0,20,5,657.0,1.0,3,0,0
4310,3,4,4,2,0,1423.0,1,0,0,20,5,88.0,1.0,3,0,0
4311,3,0,3,2,0,3127.0,1,0,0,20,5,147.0,2.0,3,0,0
4312,3,9,4,1,0,5436.0,1,0,0,20,5,443.0,1.0,3,0,0
4313,3,4,4,2,0,1724.0,1,0,0,20,5,73.0,1.0,3,0,0
4314,3,1,3,1,0,0.0,1,0,0,20,5,134.0,1.0,3,0,0
4315,4,7,3,1,0,804.0,1,0,0,20,5,127.0,8.0,3,0,0
4316,5,2,3,2,0,705.0,1,0,0,20,5,446.0,2.0,3,0,0
4317,3,4,4,2,0,1373.0,1,0,0,20,5,144.0,2.0,3,0,0
4318,3,9,3,1,0,196.0,1,0,0,20,5,196.0,6.0,3,0,0
4319,3,1,3,1,0,0.0,1,0,0,20,5,165.0,2.0,3,0,0
4320,3,9,1,1,0,273.0,1,0,0,20,5,314.0,2.0,3,0,0
4321,4,6,3,1,0,311.0,1,0,0,20,5,723.0,2.0,3,0,0
4322,3,7,4,1,0,862.0,1,1,0,20,5,550.0,2.0,3,0,0
4323,3,7,3,1,0,173.0,1,0,0,20,5,130.0,2.0,3,0,0
4324,3,7,3,1,0,204.0,1,1,0,20,5,307.0,3.0,3,0,0
4325,3,1,3,1,0,32.0,1,0,0,20,5,146.0,2.0,3,0,0
4326,3,4,3,2,0,4761.0,1,0,0,20,5,239.0,2.0,3,0,0
4327,4,1,3,1,0,1081.0,1,0,0,20,5,304.0,2.0,3,0,0
4328,4,1,3,0,0,4170.0,1,1,0,20,5,114.0,3.0,3,0,0
4329,3,1,4,1,0,3111.0,1,0,0,20,5,445.0,2.0,3,0,0
4330,2,1,4,1,0,89.0,1,0,0,20,5,139.0,5.0,3,0,0
4331,4,1,3,1,0,5058.0,0,0,0,20,5,169.0,4.0,3,0,0
4332,4,1,3,1,0,2852.0,1,0,0,20,5,125.0,3.0,3,0,0
4333,3,4,4,2,0,1131.0,1,0,0,20,5,267.0,2.0,3,0,0
4334,3,0,1,1,0,1352.0,1,0,0,20,5,6.0,2.0,3,0,0
4335,3,1,3,0,0,855.0,1,1,0,20,5,172.0,4.0,3,0,0
4336,3,4,4,1,1,-202.0,1,0,0,20,5,268.0,3.0,3,0,0
4337,2,0,4,1,0,-215.0,1,0,0,20,5,89.0,3.0,3,0,0
4338,3,7,1,2,0,376.0,1,0,0,20,5,102.0,2.0,3,0,0
4339,5,1,3,0,0,23.0,1,0,0,20,5,91.0,6.0,3,0,0
4340,4,1,3,1,0,222.0,1,0,0,20,5,465.0,8.0,3,0,0
4341,3,1,3,1,0,362.0,1,0,0,20,5,274.0,2.0,3,0,0
4342,3,9,3,2,0,602.0,1,0,0,20,5,191.0,7.0,3,0,0
4343,3,1,3,1,0,426.0,1,0,0,20,5,300.0,3.0,3,0,0
4344,3,1,3,1,0,5143.0,1,1,0,20,5,236.0,2.0,3,0,0
4345,3,1,3,0,0,80.0,1,0,0,20,5,614.0,2.0,3,0,0
4346,5,7,3,1,0,0.0,1,0,0,20,5,363.0,5.0,3,0,0
4347,3,10,1,1,0,1005.0,1,0,0,20,5,229.0,2.0,3,0,0
4348,3,1,1,1,0,226.0,1,0,0,20,5,221.0,2.0,3,0,0
4349,3,4,4,1,0,247.0,1,0,0,20,5,130.0,2.0,3,0,0
4350,3,4,4,2,0,1040.0,1,0,0,20,5,96.0,2.0,3,0,0
4351,2,7,3,1,0,68.0,0,0,0,20,5,119.0,3.0,3,0,0
4352,3,7,3,1,0,183.0,1,0,0,20,5,103.0,3.0,3,0,0
4353,3,1,3,1,0,4822.0,1,0,0,20,5,843.0,2.0,3,0,1
4354,4,9,4,1,0,0.0,1,0,0,20,5,484.0,2.0,3,0,0
4355,3,1,4,0,0,1097.0,1,0,0,20,5,485.0,3.0,3,0,0
4356,3,9,3,1,0,3067.0,1,0,0,20,5,138.0,2.0,3,0,0
4357,3,1,4,1,0,275.0,1,0,0,20,5,243.0,2.0,3,0,0
4358,3,1,3,1,0,526.0,1,0,0,20,5,919.0,2.0,3,0,0
4359,3,1,3,1,0,1831.0,1,0,0,20,5,203.0,2.0,3,0,0
4360,3,1,3,1,0,514.0,1,0,0,20,5,247.0,2.0,3,0,0
4361,3,0,3,1,0,50.0,1,0,0,20,5,89.0,2.0,3,0,0
4362,2,9,4,1,0,8.0,1,0,0,20,5,777.0,3.0,3,0,0
4363,3,7,4,1,0,432.0,1,0,0,20,5,340.0,3.0,3,0,0
4364,3,1,3,1,0,2561.0,1,0,0,20,5,135.0,2.0,3,0,0
4365,3,9,4,1,0,659.0,1,0,0,20,5,241.0,3.0,3,0,0
4366,3,1,3,0,0,0.0,1,1,0,20,5,165.0,2.0,3,0,0
4367,3,1,3,1,0,897.0,1,0,0,20,5,26.0,2.0,3,0,0
4368,2,8,4,1,0,-116.0,1,0,0,20,5,109.0,6.0,3,0,0
4369,3,10,3,1,0,142.0,1,0,0,20,5,350.0,4.0,3,0,0
4370,5,7,3,1,0,530.0,1,0,0,20,5,51.0,7.0,3,0,0
4371,3,1,3,1,0,3514.0,1,0,0,20,5,226.0,2.0,3,0,0
4372,3,0,3,1,0,190.0,1,0,0,20,5,47.0,3.0,3,0,0
4373,4,1,3,0,0,236.0,1,0,0,20,5,167.0,2.0,3,0,0
4374,5,2,3,1,0,2429.0,0,1,0,20,5,446.0,7.0,3,0,0
4375,3,9,3,2,0,514.0,1,0,0,20,5,414.0,2.0,3,0,0
4376,3,10,3,1,0,565.0,1,0,0,20,5,153.0,2.0,3,0,0
4377,5,1,3,0,0,2610.0,1,1,0,20,5,181.0,6.0,3,0,0
4378,3,1,4,1,0,178.0,1,0,0,20,5,747.0,5.0,3,0,0
4379,3,1,3,1,0,1117.0,1,0,0,20,5,214.0,1.0,3,0,0
4380,3,9,1,1,0,4.0,1,0,0,20,5,270.0,1.0,3,0,0
4381,5,1,3,0,0,2144.0,1,0,0,20,5,129.0,8.0,3,0,0
4382,3,7,4,2,0,1025.0,0,0,0,20,5,72.0,3.0,3,0,0
4383,3,0,3,1,0,28.0,0,0,0,20,5,725.0,1.0,3,0,0
4384,4,4,3,1,0,543.0,1,0,0,20,5,213.0,3.0,3,0,0
4385,6,1,3,0,0,674.0,1,0,0,20,5,273.0,4.0,3,0,0
4386,5,1,3,1,0,258.0,1,0,0,20,5,480.0,4.0,3,0,0
4387,3,1,4,1,0,3044.0,1,0,0,20,5,152.0,1.0,3,0,0
4388,3,1,3,0,0,-197.0,1,0,0,20,5,204.0,2.0,3,0,0
4389,3,1,3,1,0,1096.0,0,0,0,20,5,246.0,3.0,3,0,0
4390,5,7,1,1,0,739.0,1,0,0,20,5,352.0,5.0,3,0,0
4391,3,1,3,1,0,274.0,1,0,0,20,5,190.0,1.0,3,0,0
4392,3,1,3,1,0,1445.0,1,0,0,20,5,140.0,1.0,3,0,0
4393,3,1,3,1,0,3311.0,1,0,0,20,5,719.0,1.0,3,0,1
4394,3,1,3,1,0,157.0,1,0,0,20,5,315.0,1.0,3,0,0
4395,3,7,4,1,0,347.0,1,0,0,21,5,225.0,1.0,3,0,0
4396,3,4,4,2,0,-345.0,1,0,0,21,5,74.0,1.0,3,0,0
4397,3,1,3,1,0,120.0,1,0,0,21,5,369.0,1.0,3,0,0
4398,3,1,3,0,0,5.0,1,0,0,21,5,167.0,1.0,3,0,0
4399,4,4,3,2,0,2309.0,1,0,0,21,5,64.0,3.0,3,0,0
4400,3,0,4,1,0,892.0,1,0,0,21,5,151.0,1.0,3,0,0
4401,3,9,3,1,0,641.0,1,0,0,21,5,336.0,1.0,3,0,0
4402,3,1,3,0,0,2730.0,1,0,0,21,5,65.0,1.0,3,0,0
4403,3,1,3,1,0,1663.0,1,0,0,21,5,93.0,1.0,3,0,0
4404,3,1,3,0,0,1966.0,1,0,0,21,5,181.0,1.0,3,0,0
4405,3,9,3,2,0,1092.0,1,0,0,21,5,317.0,1.0,3,0,0
4406,3,7,3,2,0,1349.0,1,0,0,21,5,120.0,1.0,3,0,0
4407,3,4,4,2,0,2015.0,0,0,0,21,5,388.0,1.0,3,0,0
4408,3,0,4,1,0,2146.0,1,0,0,21,5,422.0,2.0,3,0,0
4409,3,4,3,2,0,2976.0,1,0,0,21,5,174.0,1.0,3,0,0
4410,3,0,1,1,0,3834.0,1,0,0,21,5,72.0,1.0,3,0,0
4411,3,7,3,1,0,393.0,1,1,0,21,5,126.0,1.0,3,0,0
4412,3,1,3,0,0,-457.0,1,1,0,21,5,288.0,1.0,3,0,0
4413,3,1,1,1,0,0.0,0,1,0,21,5,339.0,1.0,3,0,0
4414,3,4,3,2,0,363.0,0,0,0,21,5,171.0,5.0,3,0,0
